"TIMESTAMP","RECORD","S_Temp_1_Avg","S_Temp_2_Avg","Temp_CNR1_Avg","Temp_Cab_Avg","Temp_02_m_Avg","Temp_24_m_Avg","Temp_40_m_Avg","R_H_02_m_Avg","R_H_24_m_Avg","R_H_40_m_Avg","Total_Rad_Avg","Diffuse_Rad_Avg","Barometer_Avg","Solar_R_I_Avg","Solar_R_R_Avg","IR_R_I_Avg","IR_R_R_Avg","Solar_Net_Avg","IR_Net_Avg","Total_Net_Avg","Albedo_Avg","H_Flux_1_Avg","H_Flux_2_Avg","Solar_Rad_Avg","Net_Rad_Avg","H20_Depth_Avg","Wind_24_m_Avg","Wind_32_m_Avg","Wind_40_m_old_Avg","Wind_40_m","Wind_Dir_WVT","Wind_40_m_Max","Wind_40_m_TMx","Wet_Gr_NE_Hst","Wet_Gr_SW_Hst","Sun_Hours_Tot","T_Fall_1_Tot","T_Fall_2_Tot","Precipit_Tot","ETo","lfWet_(1)","lfWet_(2)","lfWet_(3)","Wet__Hst(1)","Wet__Hst(2)","Wet__Hst(3)"
"TS","RN","°c","°c","°c","°c","°c","°c","°c","% R.H.","% R.H.","% R.H.","µmol/m²s","µmol/m²s","mb","W/m²","W/m²","W/m²","W/m²","W/m²","W/m²","W/m²","%","W/m²","W/m²","W/m²","W/m²","cm","m/s","m/s","m/s","m/s","Deg","m/s","m/s","% Wet","% Wet","% Sun","mm","mm","mm","mm/s","%Wet","%Wet","%Wet","mV","mV","mV"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","WVc","WVc","Max","TMx","Hst,1,1.0000e+00,0.0000e+00,1.5000e+02","Hst,1,1.0000e+00,0.0000e+00,1.5000e+02","Tot","Tot","Tot","Tot","Smp","Smp","Smp","Smp","Hst,1,1.0000e+00,2.7400e+02,1.0000e+03","Hst,1,1.0000e+00,2.7400e+02,1.0000e+03","Hst,1,1.0000e+00,2.7400e+02,1.0000e+03"
"2011-01-16 13:30:00",1587,7.475,7.527,12.72,23.84,12.06,12.23,12.01,71.47,65.89,67.28,222.3,276.4,1022,224.3,21.17,294.7,374.4,203.2,-79.76,123.4,0.093,0.606,0.469,"NAN","NAN",-55.84,3.579,4.777,4.874,5.53,206.5,10.3,"2011-01-16 13:25:30",0,0,0.3,0,0,0,0.074,272,271.4,273.4,0,0,0
"2011-01-16 14:00:00",1588,7.505,7.569,13.68,23.74,12.26,12.76,12.46,70,63.53,65.23,219.3,295.5,1022,344.3,36.51,268.1,374,307.8,-105.9,201.9,0.106,0.673,0.649,"NAN","NAN",-55.78,4.164,5.687,5.748,6.488,204.8,10.91,"2011-01-16 13:52:45",0,0,0.317,0,0,0,0.089,272,271.4,273.4,0,0,0
"2011-01-16 14:30:00",1589,7.459,7.58,13.83,23.88,12.31,12.82,12.54,69.54,63.4,65.09,213,202.6,1022,306.8,34.32,268.6,374.3,272.5,-105.7,166.7,0.112,0.826,0.759,"NAN","NAN",-55.77,4.303,5.675,5.618,6.366,205.6,10.56,"2011-01-16 14:03:45",0,0,0.283,0,0,0,0.086,272,271.3,272.7,0,0,0
"2011-01-16 15:00:00",1590,7.496,7.64,13.84,23.84,12.33,12.9,12.65,69.76,63.1,64.65,210.6,120.7,1022,261.2,32.34,268.9,374.4,228.9,-105.5,123.3,0.124,1.024,0.836,"NAN","NAN",-55.89,4.189,5.653,5.662,6.409,205.4,10.37,"2011-01-16 14:35:30",0,0,0.283,0,0,0,0.083,272,271.3,272.7,0,0,0
"2011-01-16 15:30:00",1591,7.47,7.675,14.04,23.84,12.44,13.1,12.86,68.1,61.24,62.74,209.9,195.8,1022,205.3,29,269.6,374.9,176.3,-105.3,70.92,0.142,1.184,1.022,"NAN","NAN",-56.04,3.576,4.748,4.677,5.398,210.5,10.15,"2011-01-16 15:10:00",0,0,0.283,0,0,0,0.079,272,271.3,272.7,0,0,0
"2011-01-16 16:00:00",1592,7.505,7.731,13.67,23.83,12.18,12.86,12.69,68.76,61.98,63.43,215.3,235.2,1022,141.8,24.69,269.7,373.8,117.1,-104.1,12.99,0.176,1.355,1.061,"NAN","NAN",-56.25,3.739,4.967,4.861,5.637,214.7,10.62,"2011-01-16 15:31:45",0,0,0.233,0,0,0,0.071,272,271.3,272.7,0,0,0
"2011-01-16 16:30:00",1593,7.509,7.747,13.02,23.93,11.67,12.54,12.42,71.82,64.08,65.15,211.6,249.1,1022,73.34,17.3,270.2,372.7,56.04,-102.5,-46.46,0.245,1.467,1.065,"NAN","NAN",-56.42,3.177,4.34,4.286,4.939,213.9,7.887,"2011-01-16 16:03:00",0,0,0.217,0,0,0,0.009,272,271.3,273.4,0,0,0
"2011-01-16 17:00:00",1594,7.497,7.749,11.85,23.86,11.2,12.04,11.96,73.87,66.46,67.33,207.8,227.3,1022,16.69,4.51,270.2,371.2,12.18,-101,-88.8,0.362,1.554,1.105,"NAN","NAN",-56.54,3.113,4.257,4.281,4.911,208.1,8.08,"2011-01-16 16:52:15",0,0,0.258,0,0,0,0.007,272,271.3,273.4,0,0,0
"2011-01-16 17:30:00",1595,7.504,7.789,11.12,23.89,10.69,11.45,11.39,76.03,69.12,69.76,207.9,281.5,1022,-0.45,2.222,269,368.3,-2.672,-99.3,-102,0.119,1.657,1.136,"NAN","NAN",-56.75,2.96,4.02,4.124,4.704,204,8.07,"2011-01-16 17:28:30",0,0,0.233,0,0,0,0.006,272,271.4,273.4,0,0,0
"2011-01-16 18:00:00",1596,7.553,7.793,10.54,23.86,10.19,10.91,10.86,77.94,71.72,72.15,206.7,279,1022,-2.967,2.155,267,365.6,-5.123,-98.6,-103.8,0,1.67,1.156,"NAN","NAN",-56.93,2.683,3.731,3.813,4.347,202.5,7.87,"2011-01-16 17:40:00",0,0,0.258,0,0,0,0.005,272.4,271.4,273.4,0,0,0
"2011-01-16 18:30:00",1597,7.56,7.791,10.22,23.78,9.92,10.62,10.58,78.6,72.06,72.42,204.8,378,1022,-2.772,2.144,265.5,364.1,-4.916,-98.6,-103.5,0,1.681,1.137,"NAN","NAN",-57.08,3.012,4.112,4.268,4.847,200,8.45,"2011-01-16 18:09:45",0,0,0.15,0,0,0,0.005,272,271.4,273.4,0,0,0
"2011-01-16 19:00:00",1598,7.564,7.812,9.75,23.13,9.47,10.12,10.11,79.76,73.93,74.23,205.8,538.4,1023,-3.192,2.255,264.1,361.4,-5.447,-97.3,-102.8,0,1.671,1.09,"NAN","NAN",-57.27,2.114,2.993,3.196,3.583,193.8,5.753,"2011-01-16 18:50:00",0,0,0.042,0,0,0,0.005,272.7,271,273.4,0,0,0
"2011-01-16 19:30:00",1599,7.566,7.816,8.95,23.4,8.1,9.33,9.34,85.5,77.77,77.61,198,615.4,1023,-3.281,2.273,261.6,357.3,-5.555,-95.7,-101.2,0,1.66,1.066,"NAN","NAN",-57.36,1.926,2.663,2.957,3.276,184.1,4.389,"2011-01-16 19:16:45",0,0,0.017,0,0,0,0.003,272.7,271.4,273.4,0,0,0
"2011-01-16 20:00:00",1600,7.58,7.801,8.48,23.78,7.045,8.89,8.94,91,79.54,79.02,191.1,703,1023,-2.846,2.366,259.8,355.1,-5.212,-95.3,-100.5,0,1.569,1.06,"NAN","NAN",-57.5,2.141,3.049,3.401,3.733,181.4,5.323,"2011-01-16 19:55:30",0,0,0.025,0,0,0,0.003,272.7,271.4,273.4,0,0,0
"2011-01-16 20:30:00",1601,7.616,7.795,8.27,23.76,7.365,8.7,8.71,89.9,80.2,79.88,185.6,760.4,1023,-2.827,2.366,258.3,354.2,-5.193,-95.8,-101,0,1.512,0.999,"NAN","NAN",-57.63,2.312,3.32,3.534,3.915,185.1,5.888,"2011-01-16 20:13:15",0,0,0.017,0,0,0,0.003,272.8,271.4,273.4,0,0,0
"2011-01-16 21:00:00",1602,7.613,7.764,7.997,23.78,7.383,8.44,8.44,89.7,81.3,81.1,180.9,622.7,1023,-2.872,2.296,257.7,353,-5.168,-95.2,-100.4,0,1.392,0.83,"NAN","NAN",-57.76,2.194,3.13,3.389,3.73,181.9,5.756,"2011-01-16 20:49:45",0,0,0.042,0,0,0,0.003,273.5,271.4,273.5,0,0,0
"2011-01-16 21:30:00",1603,7.623,7.751,7.649,23.76,6.487,8.05,8.06,92.2,83,82.6,179.5,591.3,1023,-2.816,2.263,259.7,351,-5.079,-91.3,-96.4,0,1.28,0.758,"NAN","NAN",-57.89,2.02,2.838,3.126,3.434,182.7,5.333,"2011-01-16 21:03:45",0,0,0.033,0,0,0,0.002,273.5,271.4,274.1,0,0,0.025
"2011-01-16 22:00:00",1604,7.565,7.697,7.26,23.7,5.697,7.614,7.667,95.3,84.9,84.3,175.8,682.5,1022,-2.584,2.156,268.8,349.1,-4.74,-80.3,-85,0,1.151,0.69,"NAN","NAN",-58.03,1.639,2.412,2.686,2.997,188.5,4.071,"2011-01-16 21:32:30",0,0,0.025,0,0,0,0.002,274.2,271.4,274.2,0.792,0,0.967
"2011-01-16 22:30:00",1605,7.59,7.662,7.33,23.67,5.654,7.729,7.796,96.2,84.1,83.1,177.9,807,1022,-1.908,2.137,275.7,349.4,-4.046,-73.73,-77.78,0,0.991,0.518,"NAN","NAN",-58.18,2.091,2.977,3.145,3.552,195.2,5.269,"2011-01-16 22:28:30",0,0,0.008,0,0,0,0.002,273.5,271.5,274.2,0.108,0,0.992
"2011-01-16 23:00:00",1606,7.585,7.639,7.772,23.64,5.652,8.21,8.22,96.5,80.9,80.5,183.5,967,1022,-1.968,2.16,273.3,351.2,-4.127,-77.93,-82.1,0,0.85,0.456,"NAN","NAN",-58.33,2.252,3.126,3.238,3.702,202.2,7.855,"2011-01-16 22:30:15",0,0,0,0,0,0,0.003,273.2,271.5,273.8,0,0,0.583
"2011-01-16 23:30:00",1607,7.543,7.584,7.844,23.6,5.861,8.22,8.23,96,80.5,80.2,191.7,978,1023,-2.104,2.056,274.1,351.5,-4.161,-77.39,-81.6,0,0.653,0.377,"NAN","NAN",-58.52,1.948,2.84,3.074,3.501,202.5,5.302,"2011-01-16 23:26:45",0,0,0,0,0,0,0.003,272.8,271.5,273.5,0,0,0.208
"2011-01-17 00:00:00",1608,7.564,7.551,7.79,23.66,6.125,8.17,8.16,95,80.5,80.3,194.6,959,1022,-2.296,2.042,270.8,351.4,-4.338,-80.6,-84.9,0,0.604,0.258,"NAN","NAN",-58.66,2.264,3.102,3.27,3.732,199.3,6.161,"2011-01-16 23:42:45",0,0,0,0,0,0,0.003,273.2,271.5,273.5,0,0,0.133
"2011-01-17 00:30:00",1609,7.583,7.531,7.671,23.67,5.867,8.09,8.1,95.3,80.4,80.2,197.9,847,1023,-2.341,2.182,268.8,350.8,-4.522,-82,-86.5,0,0.494,0.16,"NAN","NAN",-58.86,2.157,2.884,2.922,3.332,203.6,5.336,"2011-01-17 00:27:00",0,0,0.025,0,0,0,0.003,273.2,271.5,273.5,0,0,0.075
"2011-01-17 01:00:00",1610,7.555,7.494,7.675,23.66,6.225,7.956,7.953,94.2,80.8,80.6,199.5,912,1023,-1.853,1.765,283,350.7,-3.618,-67.69,-71.3,0,0.394,0.121,"NAN","NAN",-59.02,2.097,2.992,3.147,3.551,201.4,6.178,"2011-01-17 00:57:45",0,0,0,0,0,0,0.003,272.8,271.5,273.5,0,0,0.117
"2011-01-17 01:30:00",1611,7.506,7.43,7.549,23.67,6.829,7.864,7.837,90.7,81.2,81,204.5,944,1023,-2.152,1.791,274.9,350.4,-3.943,-75.49,-79.44,0,0.21,0.049,"NAN","NAN",-59.19,2.325,3.209,3.26,3.709,207.4,6.019,"2011-01-17 01:06:00",0,0,0,0,0,0,0.003,273.5,271.5,273.5,0,0,0.092
"2011-01-17 02:00:00",1612,7.54,7.431,7.384,23.7,6.575,7.722,7.73,91.5,81.7,81.5,209.6,1029,1023,-2.186,1.92,271.5,349.7,-4.105,-78.15,-82.3,0,0.13,-0.063,"NAN","NAN",-59.37,2.342,3.254,3.321,3.792,205.6,5.686,"2011-01-17 01:38:15",0,0,0,0,0,0,0.003,273.2,271.5,273.5,0,0,0.267
"2011-01-17 02:30:00",1613,7.493,7.394,7.28,23.68,5.974,7.62,7.612,92.8,82.1,81.9,209.4,987,1023,-2.175,1.942,273,349,-4.116,-75.95,-80.1,0,-0.023,-0.143,"NAN","NAN",-59.53,1.974,2.726,2.854,3.29,208.7,6.175,"2011-01-17 02:03:15",0,0,0,0,0,0,0.002,273.5,271.5,274.2,0,0,0.492
"2011-01-17 03:00:00",1614,7.516,7.375,7.077,23.63,5.336,7.416,7.452,95.6,83.1,82.7,203.2,967,1023,-2.274,2.012,272.2,347.8,-4.286,-75.6,-79.88,0,-0.147,-0.158,"NAN","NAN",-59.61,1.586,2.362,2.586,2.93,200.8,4.528,"2011-01-17 02:35:30",0,0,0,0,0,0,0.002,273.5,271.5,274.2,0,0,0.967
"2011-01-17 03:30:00",1615,7.466,7.326,6.811,23.62,5.33,7.084,7.124,96.3,84.6,84,195,985,1023,-2.289,1.916,272.3,346.4,-4.205,-74.14,-78.35,0,-0.192,-0.195,"NAN","NAN",-59.78,1.646,2.459,2.711,3.034,196.9,4.151,"2011-01-17 03:19:30",0,0,0.017,0,0,0,0.002,274.2,271.5,274.2,0.158,0,1
"2011-01-17 04:00:00",1616,7.485,7.323,6.468,23.61,5.197,6.712,6.774,96.7,86.3,85.6,194.4,987,1023,-2.134,1.82,276.8,345,-3.954,-68.14,-72.09,0,-0.321,-0.274,"NAN","NAN",-59.87,1.677,2.465,2.728,3.046,191.8,4.252,"2011-01-17 03:58:30",0,0,0,0,0,0,0.002,273.8,271.8,274.2,0.983,0,1
"2011-01-17 04:30:00",1617,7.449,7.284,6.608,23.63,5.308,6.723,6.68,96.9,86.6,86.2,194.9,1002,1023,-0.679,1,313,346.1,-1.68,-33.04,-34.72,0,-0.444,-0.35,"NAN","NAN",-59.86,1.629,2.412,2.575,2.909,197.3,4.308,"2011-01-17 04:02:00",0,0,0,0,0,0,0.002,273.5,271.5,274.2,0,0,1
"2011-01-17 05:00:00",1618,7.482,7.27,6.78,23.66,6.198,6.832,6.751,94.5,86.4,86.4,201.3,986,1023,0.022,0.543,340.1,347.6,-0.521,-7.545,-8.07,0.004,-0.483,-0.413,"NAN","NAN",-59.96,1.851,2.516,2.595,2.933,199,4.782,"2011-01-17 04:40:45",0,0,0,0,0,0,0.002,273.5,271.5,274.2,0,0,1
"2011-01-17 05:30:00",1619,7.458,7.254,7.091,23.69,6.833,7.101,6.975,92,85.8,85.9,210.6,983,1023,0.225,0.321,349.5,349.6,-0.096,-0.033,-0.129,0.008,-0.59,-0.447,"NAN","NAN",-59.97,1.812,2.543,2.686,3.04,198.4,6.05,"2011-01-17 05:03:45",0,0,0,0,0,0,0.002,272.8,271.5,274.2,0,0,1
"2011-01-17 06:00:00",1620,7.457,7.23,7.261,23.74,7.152,7.252,7.109,90.3,85.5,85.8,217.2,936,1023,0.011,0.244,346.1,350.5,-0.233,-4.319,-4.551,0.004,-0.607,-0.455,"NAN","NAN",-59.96,1.886,2.579,2.666,3.043,203.2,4.729,"2011-01-17 05:59:15",0,0,0.008,0,0,0,0.002,272.8,271.5,274.2,0,0,1
"2011-01-17 06:30:00",1621,7.437,7.214,7.31,23.74,7.231,7.276,7.114,90,85.8,86.1,216.7,856,1022,0.044,0.148,349.7,350.8,-0.103,-1.159,-1.263,0,-0.607,-0.456,"NAN","NAN",-59.83,2.238,2.985,3.025,3.393,198.2,5.245,"2011-01-17 06:21:15",0,0,0.008,0,0,0,0.002,272.8,271.5,274.2,0,0,1
"2011-01-17 07:00:00",1622,7.385,7.18,7.254,23.75,7.211,7.2,7.02,90.1,86.5,86.9,215.9,797,1022,-0.07,0.096,348.4,350.6,-0.166,-2.251,-2.417,0,-0.61,-0.456,"NAN","NAN",-59.8,1.729,2.309,2.341,2.642,194.1,4.451,"2011-01-17 06:55:15",0,0,0.008,0,0,0,0.002,272.8,271.8,274.2,0,0,1
"2011-01-17 07:30:00",1623,7.384,7.187,7.116,23.78,7.114,7.076,6.898,90.6,87.5,87.9,216.4,838,1022,0,0.096,348.5,350.1,-0.096,-1.631,-1.727,0,-0.618,-0.456,"NAN","NAN",-59.81,1.94,2.628,2.724,3.068,194.1,4.894,"2011-01-17 07:14:45",0,0,0.008,0,0,0,0.002,273.2,272.1,274.2,0,0,1
"2011-01-17 08:00:00",1624,7.37,7.175,7.103,23.78,7.114,7.064,6.888,91.4,88.8,89.3,214.1,817,1022,0.17,0.074,350.1,350.2,0.096,-0.128,-0.032,0,-0.617,-0.455,"NAN","NAN",-59.76,1.733,2.434,2.628,2.946,192.6,4.977,"2011-01-17 07:43:45",0,0,0.008,0,0,0,0.002,273.5,272.1,274.2,0,0,1
"2011-01-17 08:30:00",1625,7.388,7.199,7.079,23.79,7.144,7.048,6.876,92.7,90.7,91.2,214.6,785.5,1022,0.554,0.14,348.7,350.2,0.413,-1.507,-1.094,0.067,-0.608,-0.455,"NAN","NAN",-59.81,1.97,2.677,2.766,3.105,193,5.161,"2011-01-17 08:16:30",0,0,0.033,0,0,0,0.002,273.5,272.1,274.2,0,0,1
"2011-01-17 09:00:00",1626,7.367,7.196,7.117,23.79,7.186,7.113,6.924,94,92.1,92.5,213.2,836,1022,4.492,0.635,347.7,350.5,3.857,-2.784,1.074,0.156,-0.606,-0.452,"NAN","NAN",-59.81,1.975,2.81,3.011,3.356,191.1,5.507,"2011-01-17 08:59:30",0,0,0.008,0,0,0,0.001,273.5,272.1,274.2,0,0,1
"2011-01-17 09:30:00",1627,7.369,7.188,7.306,23.81,7.372,7.299,7.131,94.5,92.5,92.7,215.1,818,1022,9.65,0.997,348,351.5,8.65,-3.525,5.123,0.105,-0.606,-0.436,"NAN","NAN",-59.73,2.115,2.991,3.044,3.446,197.1,6.689,"2011-01-17 09:27:45",0,0,0.008,0,0,0,0.001,273.5,272.1,274.8,0,0,1
"2011-01-17 10:00:00",1628,7.366,7.202,7.571,23.81,7.634,7.549,7.346,94.3,92.3,92.4,219.8,850,1022,17.44,1.558,349,352.7,15.88,-3.758,12.13,0.09,-0.606,-0.368,"NAN","NAN",-59.64,2.245,3.127,3.23,3.659,199.9,5.788,"2011-01-17 09:56:00",0,0,0.008,0,0,0,0.011,273.5,272.1,274.8,0,0,1
"2011-01-17 10:30:00",1629,7.342,7.22,7.76,23.81,7.789,7.672,7.483,94.1,91.7,91.9,222.2,866,1022,33.52,2.813,348.4,353.6,30.71,-5.191,25.52,0.084,-0.6,-0.268,"NAN","NAN",-59.63,2.064,2.812,2.895,3.278,199.8,5.244,"2011-01-17 10:05:15",0,0,0,0,0,0,0.013,273.5,272.1,274.1,0,0,1
"2011-01-17 11:00:00",1630,7.32,7.201,7.84,23.83,7.976,7.802,7.598,93.3,90.8,91,222.3,773.7,1022,57.3,5.009,347.5,354.6,52.29,-7.082,45.2,0.088,-0.532,-0.176,"NAN","NAN",-59.72,2.38,3.214,3.328,3.781,204.4,7,"2011-01-17 10:36:45",0.408,0,0.008,0,0,0,0.017,273.8,274.1,274.8,0.617,0.758,1
"2011-01-17 11:30:00",1631,7.39,7.232,8.13,23.81,8.14,7.941,7.728,92.1,89.5,89.9,221.7,778.8,1022,90.2,7.242,344.2,355.4,82.9,-11.22,71.69,0.08,-0.461,-0.153,"NAN","NAN",-59.67,2.948,3.879,3.938,4.387,199,7.218,"2011-01-17 11:02:45",0,0,0.008,0,0,0,0.021,273.5,272.1,274.1,0,0.017,1
"2011-01-17 12:00:00",1632,7.33,7.226,8.36,23.44,8.34,8.09,7.841,91.1,88.8,89.4,223.7,670.9,1022,104.4,8.27,339.5,356.4,96.2,-16.9,79.27,0.079,-0.404,-0.152,"NAN","NAN",-59.68,2.841,3.784,3.883,4.276,191.6,7.111,"2011-01-17 11:31:15",0,0,0.025,0,0,0,0.023,273.5,272.1,274.1,0,0,1
"2011-01-17 12:30:00",1633,7.376,7.253,8.31,23.25,8.32,8.06,7.823,90.7,88.6,89.2,228.7,747.2,1022,84.1,6.478,347,356.3,77.58,-9.28,68.3,0.077,-0.313,-0.145,"NAN","NAN",-59.76,3.037,4.007,4.055,4.506,197.3,7.239,"2011-01-17 12:00:30",0,0,0.008,0,0,0,0.022,273.4,272.1,274.1,0,0,1
"2011-01-17 13:00:00",1634,7.358,7.268,8.2,23.69,8.23,7.974,7.756,90.8,88.7,89.3,231.4,782.1,1022,64.04,4.88,346.3,355.8,59.16,-9.42,49.74,0.076,-0.254,-0.067,"NAN","NAN",-59.78,2.619,3.49,3.603,4.053,193.8,6.407,"2011-01-17 12:42:15",0,0,0.008,0,0,0,0.02,273.4,272.1,274.1,0,0,1
"2011-01-17 13:30:00",1635,7.402,7.311,8.38,23.84,8.39,8.17,7.943,90.4,87.9,88.3,224.1,803,1021,89,7.058,339.7,356.8,81.9,-17.07,64.87,0.079,-0.135,0.104,"NAN","NAN",-59.65,2.298,3.118,3.2,3.566,190.4,6.221,"2011-01-17 13:23:45",0,0,0,0,0,0,0.023,273.4,272,274.1,0,0,1
"2011-01-17 14:00:00",1636,7.358,7.302,8.76,23.89,8.75,8.62,8.42,88.7,85.8,86.2,220.8,818,1021,73.91,6.039,341.3,358.6,67.87,-17.21,50.66,0.082,-0.018,0.15,"NAN","NAN",-59.6,2.549,3.315,3.28,3.653,189.8,5.838,"2011-01-17 13:54:45",0,0,0,0,0,0,0.024,273.4,272,274.1,0,0,1
"2011-01-17 14:30:00",1637,7.325,7.354,9.24,23.86,9.2,9.1,8.89,87,83.6,84.1,224.4,705.7,1020,104.9,8.76,340.2,361,96.2,-20.75,75.42,0.083,0.068,0.153,"NAN","NAN",-59.61,2.38,3.226,3.392,3.798,191.7,7.614,"2011-01-17 14:20:15",0,0,0,0,0,0,0.031,273.4,272.7,274.1,0,0,1
"2011-01-17 15:00:00",1638,7.399,7.373,9.56,23.44,9.5,9.47,9.29,85.5,81.7,82.3,219.8,712.7,1020,57.35,4.935,343.4,362.3,52.42,-18.9,33.52,0.086,0.195,0.192,"NAN","NAN",-59.76,2.458,3.394,3.432,3.851,194,7.896,"2011-01-17 14:55:00",0.183,0.058,0.025,0,0,0,0.029,273.4,283.7,281.6,0,0.225,1
"2011-01-17 15:30:00",1639,7.45,7.41,9.06,23.12,9.35,9.39,9.31,87.3,83.1,83.2,221.4,550.5,1020,31.19,4.385,348.3,361.5,26.8,-13.2,13.61,0.147,0.299,0.349,"NAN","NAN",-59.85,2.816,3.811,3.967,4.486,200.5,7.769,"2011-01-17 15:05:45",1,1,0.008,0,0,0,0.026,281.6,412.9,397.1,0.967,1,1
"2011-01-17 16:00:00",1640,7.385,7.434,8.96,23.1,9.14,9.35,9.23,90.6,85.3,84.8,221.8,630.5,1020,23.81,3.99,346.9,360.8,19.82,-13.91,5.918,0.195,0.407,0.442,"NAN","NAN",-59.97,2.711,3.857,3.912,4.424,196.6,8.1,"2011-01-17 15:32:45",0.892,1,0.05,0,0,0,0.003,278.9,337,326,1,1,1
"2011-01-17 16:30:00",1641,7.377,7.437,9.4,23.83,9.34,9.59,9.47,88.5,82.6,82.6,223.4,610.1,1020,6.747,1.941,350,361.9,4.805,-11.98,-7.171,0.299,0.532,0.455,"NAN","NAN",-60.22,2.53,3.588,3.737,4.249,201.9,6.633,"2011-01-17 16:00:45",0.4,0.875,0.042,0,0,0,0.004,275.5,306.2,293.6,1,1,1
"2011-01-17 17:00:00",1642,7.387,7.49,9.63,23.45,9.49,9.7,9.55,86,80.3,80.6,223.3,568.7,1020,6.511,1.314,351.1,362.5,5.197,-11.35,-6.151,0.204,0.606,0.457,"NAN","NAN",-60.54,3.505,4.665,4.613,5.308,212.1,11.77,"2011-01-17 16:58:45",0,0,0.042,0,0,0,0.004,274.1,287.8,278.9,1,1,1
"2011-01-17 17:30:00",1643,7.417,7.479,9.57,22.94,9.48,9.55,9.38,83.4,79.39,80,223.1,629,1020,1.355,0.48,350.9,361.8,0.875,-10.91,-10.03,0.146,0.606,0.476,"NAN","NAN",-60.75,3.94,5.343,5.255,6.07,215.8,10.78,"2011-01-17 17:07:15",0,0,0.017,0,0,0,0.004,273.4,284.3,274.1,0.6,1,1
"2011-01-17 18:00:00",1644,7.448,7.517,9.38,23.65,9.28,9.36,9.19,84.6,80.8,81.4,220.3,617.6,1020,-0.288,0.24,348.6,360.9,-0.528,-12.3,-12.83,0,0.634,0.528,"NAN","NAN",-60.99,3.628,4.849,4.713,5.48,217.8,9.42,"2011-01-17 17:30:30",0,0,0.033,0,0,0,0.004,273.4,280.9,274.1,0,1,1
"2011-01-17 18:30:00",1645,7.432,7.528,9.34,23.8,9.26,9.34,9.19,85.1,81.6,82.1,221.4,688.5,1020,-0.266,0.354,348.9,360.9,-0.62,-11.96,-12.58,0,0.723,0.622,"NAN","NAN",-61.21,3.529,4.564,4.528,5.277,217.6,9.77,"2011-01-17 18:03:45",0,0,0.008,0,0,0,0.004,273.4,277.5,274.1,0,1,1
"2011-01-17 19:00:00",1646,7.407,7.57,9.25,23.74,9.21,9.28,9.1,85.6,82.3,82.8,221.4,650.3,1021,-0.591,0.428,334.6,360.4,-1.019,-25.76,-26.78,0,0.759,0.678,"NAN","NAN",-61.44,3.514,4.696,4.601,5.368,217.3,10.22,"2011-01-17 18:55:45",0,0,0.058,0,0,0,0.003,273.1,274.1,274.1,0,1,1
"2011-01-17 19:30:00",1647,7.454,7.576,9.14,23.79,9.1,9.2,9.05,86.6,83.3,83.7,218.7,629.1,1021,-0.583,0.616,335.8,359.9,-1.2,-24.14,-25.34,0,0.772,0.71,"NAN","NAN",-61.6,3.776,4.926,4.792,5.574,217,9.62,"2011-01-17 19:06:45",0,0,0.033,0,0,0,0.003,273.4,272,274.1,0,0,1
"2011-01-17 20:00:00",1648,7.436,7.566,9.07,23.78,9.14,9.17,9.01,87.2,84,84.4,218,630.9,1021,-0.572,0.546,351.3,360.4,-1.118,-9.07,-10.19,0,0.779,0.714,"NAN","NAN",-61.8,3.334,4.53,4.477,5.19,216.6,10.28,"2011-01-17 19:30:30",0.075,0,0.05,0,0,0,0.003,273.4,275.5,280.9,0,0.3,1
"2011-01-17 20:30:00",1649,7.465,7.586,8.56,23.69,8.93,8.93,8.78,89,86.2,86.5,219.5,685.7,1021,-0.517,0.849,351.7,359.4,-1.366,-7.699,-9.06,0,0.82,0.694,"NAN","NAN",-62.04,3.401,4.34,4.022,4.832,224.5,8.22,"2011-01-17 20:14:00",0.783,0.65,0.042,0,0,0,0.003,277.5,300.8,330.8,0.7,1,1
"2011-01-17 21:00:00",1650,7.435,7.583,8.45,23,8.72,8.73,8.57,91.5,88.7,88.8,219.5,556.9,1021,-1.259,0.69,350.7,358.4,-1.949,-7.754,-9.7,0,0.83,0.705,"NAN","NAN",-62.25,2.968,3.775,3.451,4.131,232,8.02,"2011-01-17 20:58:45",1,0.792,0.025,0,0,0,0.002,274.8,273.4,278.2,1,0.867,1
"2011-01-17 21:30:00",1651,7.468,7.568,8.49,23.41,8.72,8.71,8.55,91.5,89,89.1,217.8,590.6,1022,-0.867,1.196,351.1,358.3,-2.063,-7.244,-9.31,0,0.817,0.699,"NAN","NAN",-62.34,2.549,3.317,3.058,3.706,231.2,6.712,"2011-01-17 21:02:15",0.958,0,0.033,0,0,0,0.002,274.1,272.4,274.8,1,0.325,1
"2011-01-17 22:00:00",1652,7.457,7.564,8.62,23.8,8.77,8.76,8.61,91.7,89.2,89.3,219.7,630.8,1022,-0.653,0.838,352.1,358.6,-1.491,-6.478,-7.969,0,0.82,0.699,"NAN","NAN",-62.49,2.327,3.024,2.711,3.198,244.3,6.127,"2011-01-17 21:58:30",0,0,0.025,0,0,0,0.002,274.1,273.4,275.5,0.808,0.425,1
